h5_num	sample	tx	weeks	celltype	subtype	n_cells	total_umis	prnp_umis	malat1_umis	rnaseh1_umis	subtype_fct	txc	prnp_rpm	total_umis_pseudocount	fit_resid	color	x	y	point_estimate	model
15	pbs0_03wk_cb_61	pbs0	3	neuron	UBC	5	98657	13	11900	1	UBC	_ctl	131.76966662274344	98657	0.18300087101910723	#A9A9A9	6	9	1.20081545401358	3-aso6
15	pbs0_03wk_cb_61	pbs0	3	other	endothelial stalk	23	97409	23	8472	0	endothelial stalk	_ctl	236.11781252245686	97409	0.3531343968142058	#A9A9A9	12	3	1.423522447459877	3-aso6
15	pbs0_03wk_cb_61	pbs0	3	other	fibroblast	19	131545	19	16179	3	fibroblast	_ctl	144.4372648143221	131545	0.06408867189808319	#A9A9A9	13	2	1.0661869353893447	3-aso6
15	pbs0_03wk_cb_61	pbs0	3	other	pericyte	9	46815	5	7723	0	pericyte	_ctl	106.80337498664957	46815	0.678957256902285	#A9A9A9	14	1	1.97182055758816	3-aso6
16	pbs0_03wk_cb_62	pbs0	3	glia	astrocyte	227	1425841	437	174653	4	astrocyte	_ctl	306.4857862833233	1425841	-0.012925384626707068	#A9A9A9	8	7	0.9871577894193347	3-aso6
16	pbs0_03wk_cb_62	pbs0	3	glia	Bergmann glia	241	1785683	298	269377	11	Bergmann glia	_ctl	166.88292378882477	1785683	-0.15148974904213625	#A9A9A9	7	8	0.8594266921745803	3-aso6
16	pbs0_03wk_cb_62	pbs0	3	glia	microglia	32	120536	8	7736	3	microglia	_ctl	66.37021304838389	120536	0.337560266362104	#A9A9A9	11	4	1.401524070603969	3-aso6
16	pbs0_03wk_cb_62	pbs0	3	glia	oligodendrocyte	385	2333747	546	312027	58	oligodendrocyte	_ctl	233.95852249622604	2333747	-0.06041492182302235	#A9A9A9	9	6	0.9413738559830523	3-aso6
16	pbs0_03wk_cb_62	pbs0	3	glia	OPC	43	355733	31	34486	2	OPC	_ctl	87.14400969266275	355733	-0.2737330871345652	#A9A9A9	10	5	0.7605350447601523	3-aso6
16	pbs0_03wk_cb_62	pbs0	3	neuron	Golgi	46	1036166	56	144526	11	Golgi	_ctl	54.04539427080217	1036166	-0.11689373800193166	#A9A9A9	4	11	0.8896797272860923	3-aso6
