h5_num	sample	tx	weeks	celltype	subtype	n_cells	total_umis	prnp_umis	malat1_umis	rnaseh1_umis	subtype_fct	txc	prnp_rpm	total_umis_pseudocount	fit_resid	color	x	y	point_estimate	model
20	pbs0_12wk_ss_a3	pbs0	12	other	pericyte	25	61444	6	9140	2	pericyte	_ctl	97.64989258511815	61444	-0.21117792545885278	#A9A9A9	8	2	0.8096300002757979	12-aso1
21	aso1_12wk_ss_b3	aso1	12	glia	astrocyte	348	1377170	642	188325	28	astrocyte	aso1	466.17338454947463	1377170	-0.13505678048442424	#0909FF	3	7	0.7473862852818591	12-aso1
21	aso1_12wk_ss_b3	aso1	12	glia	microglia	85	335941	49	34434	9	microglia	aso1	145.8589454695914	335941	0.2297156545838334	#0909FF	6	4	1.378584878093398	12-aso1
21	aso1_12wk_ss_b3	aso1	12	glia	oligodendrocyte	138	338674	87	18128	10	oligodendrocyte	aso1	256.8842013263492	338674	-0.1618051339780944	#0909FF	4	6	0.7272116740979138	12-aso1
21	aso1_12wk_ss_b3	aso1	12	glia	OPC	94	386029	77	34115	5	OPC	aso1	199.46687943133807	386029	0.05079627774943827	#0909FF	5	5	1.0028565645879297	12-aso1
21	aso1_12wk_ss_b3	aso1	12	neuron	excitatory	6415	71289425	10741	8854335	866	excitatory	aso1	150.66750783864507	71289425	0.14392151429686725	#0909FF	1	9	0.8935594940111746	12-aso1
21	aso1_12wk_ss_b3	aso1	12	neuron	inhibitory	934	8398131	995	598720	95	inhibitory	aso1	118.4787424725811	8398131	0.13776086388115624	#0909FF	2	8	0.9929837147391338	12-aso1
21	aso1_12wk_ss_b3	aso1	12	other	endothelial stalk	55	319145	57	29153	3	endothelial stalk	aso1	178.60220276050072	319145	-0.12883529856316622	#0909FF	7	3	0.8958603326137774	12-aso1
21	aso1_12wk_ss_b3	aso1	12	other	fibroblast	7	19195	3	2439	0	fibroblast	aso1	156.29070070330815	19195	0.0810266391311787	#0909FF	9	1	1.0220374190225885	12-aso1
21	aso1_12wk_ss_b3	aso1	12	other	pericyte	37	81914	9	7719	2	pericyte	aso1	109.87132846644042	81914	-0.13904090742579303	#0909FF	8	2	0.8970661007178315	12-aso1
24	pbs0_12wk_ss_a2	pbs0	12	glia	astrocyte	717	2976055	1667	545328	53	astrocyte	_ctl	560.1374974588844	2976055	-0.11093337089969589	#A9A9A9	3	7	0.8949983798792557	12-aso1
24	pbs0_12wk_ss_a2	pbs0	12	glia	microglia	330	903523	89	92769	11	microglia	_ctl	98.50330318099263	903523	-0.09010412584158027	#A9A9A9	6	4	0.9138360263717515	12-aso1
24	pbs0_12wk_ss_a2	pbs0	12	glia	oligodendrocyte	714	1967657	650	267171	49	oligodendrocyte	_ctl	330.34212771839805	1967657	-0.07848272375049344	#A9A9A9	4	6	0.9245180319977782	12-aso1
24	pbs0_12wk_ss_a2	pbs0	12	glia	OPC	173	671791	139	64649	11	OPC	_ctl	206.90958944076357	671791	0.03897866562640279	#A9A9A9	5	5	1.0397483010348312	12-aso1
24	pbs0_12wk_ss_a2	pbs0	12	neuron	excitatory	6183	69002192	11869	10153345	843	excitatory	_ctl	172.00902835086745	69002192	0.01052490156622665	#A9A9A9	1	9	1.0105804831685334	12-aso1
24	pbs0_12wk_ss_a2	pbs0	12	neuron	inhibitory	823	8197222	1039	978748	111	inhibitory	_ctl	126.75025758726554	8197222	0.053107604111508847	#A9A9A9	2	8	1.0545431121891198	12-aso1
24	pbs0_12wk_ss_a2	pbs0	12	other	endothelial stalk	120	473634	98	50382	8	endothelial stalk	_ctl	206.9108214359611	473634	0.028464795482864295	#A9A9A9	7	3	1.0288737891920028	12-aso1
24	pbs0_12wk_ss_a2	pbs0	12	other	fibroblast	46	191734	22	22620	0	fibroblast	_ctl	114.74229922705415	191734	-0.2519955521771134	#A9A9A9	9	1	0.7772481951235688	12-aso1
24	pbs0_12wk_ss_a2	pbs0	12	other	pericyte	82	183983	25	25514	5	pericyte	_ctl	135.8821195436535	183983	0.09766444789523748	#A9A9A9	8	2	1.102592745711711	12-aso1
1	pbs0_02wk_ss_a1	pbs0	2	glia	astrocyte	471	2027096	1491	389088	29	astrocyte	_ctl	735.5349721966794	2027096	0.2200836139305797	#A9A9A9	3	7	1.246180924316592	2-aso6
1	pbs0_02wk_ss_a1	pbs0	2	glia	microglia	55	206388	25	26449	1	microglia	_ctl	121.13107351202589	206388	-0.07886570153652003	#A9A9A9	6	4	0.9241640299205347	2-aso6
1	pbs0_02wk_ss_a1	pbs0	2	glia	oligodendrocyte	110	350529	132	57654	6	oligodendrocyte	_ctl	376.57369290415346	350529	0.1981307632866654	#A9A9A9	4	6	1.2191217997725763	2-aso6
1	pbs0_02wk_ss_a1	pbs0	2	glia	OPC	56	229271	49	25796	3	OPC	_ctl	213.72088053002778	229271	0.28639940500097555	#A9A9A9	5	5	1.3316242064206494	2-aso6
1	pbs0_02wk_ss_a1	pbs0	2	neuron	excitatory	4536	49340775	9449	8014311	736	excitatory	_ctl	191.50489630533772	49340775	0.23342697733799875	#A9A9A9	1	9	1.262920602699384	2-aso6
1	pbs0_02wk_ss_a1	pbs0	2	neuron	inhibitory	647	5974841	707	738559	84	inhibitory	_ctl	118.32950868483363	5974841	0.1704375865785283	#A9A9A9	2	8	1.1858236383136023	2-aso6
1	pbs0_02wk_ss_a1	pbs0	2	other	endothelial stalk	47	178192	44	18404	3	endothelial stalk	_ctl	246.92466552931668	178192	0.3047269273894459	#A9A9A9	7	3	1.3562545964513544	2-aso6
1	pbs0_02wk_ss_a1	pbs0	2	other	fibroblast	71	266548	31	44830	6	fibroblast	_ctl	116.30175428065489	266548	-0.08697596904662833	#A9A9A9	9	1	0.9166991245223809	2-aso6
1	pbs0_02wk_ss_a1	pbs0	2	other	pericyte	21	39490	3	7082	2	pericyte	_ctl	75.96859964547987	39490	-0.2205494984853025	#A9A9A9	8	2	0.8020779362360899	2-aso6
2	pbs0_02wk_ss_a4	pbs0	2	glia	astrocyte	455	1995791	1461	309983	25	astrocyte	_ctl	732.0405793993459	1995791	0.2142872187164542	#A9A9A9	3	7	1.2389784614972594	2-aso6
2	pbs0_02wk_ss_a4	pbs0	2	glia	microglia	40	133953	31	14907	4	microglia	_ctl	231.42445484610275	133953	0.7598539885869519	#A9A9A9	6	4	2.1379640305565784	2-aso6
2	pbs0_02wk_ss_a4	pbs0	2	glia	oligodendrocyte	346	1190432	428	163351	35	oligodendrocyte	_ctl	359.533345877799	1190432	0.14391411360011344	#A9A9A9	4	6	1.1547849239459105	2-aso6
2	pbs0_02wk_ss_a4	pbs0	2	glia	OPC	45	252243	52	24394	5	OPC	_ctl	206.15041844570513	252243	0.24083231816929399	#A9A9A9	5	5	1.2723076745402786	2-aso6
2	pbs0_02wk_ss_a4	pbs0	2	neuron	excitatory	7829	53574628	10991	7262821	711	excitatory	_ctl	205.1530810442585	53574628	0.3213309399700426	#A9A9A9	1	9	1.378961858985563	2-aso6
2	pbs0_02wk_ss_a4	pbs0	2	neuron	inhibitory	773	6079891	716	685864	99	inhibitory	_ctl	117.76526914709491	6079891	0.16485650059124418	#A9A9A9	2	8	1.179223888638663	2-aso6
2	pbs0_02wk_ss_a4	pbs0	2	other	endothelial stalk	60	198512	34	17858	2	endothelial stalk	_ctl	171.2742806480213	198512	-0.09500265819252962	#A9A9A9	7	3	0.9093705171831031	2-aso6
2	pbs0_02wk_ss_a4	pbs0	2	other	fibroblast	17	56188	9	8893	1	fibroblast	_ctl	160.1765501530576	56188	0.2574620253107851	#A9A9A9	9	1	1.293642684368644	2-aso6
2	pbs0_02wk_ss_a4	pbs0	2	other	pericyte	24	67523	7	10858	0	pericyte	_ctl	103.66837966322586	67523	0.06365486394121504	#A9A9A9	8	2	1.0657245153212682	2-aso6
4	aso6_02wk_ss_c1	aso6	2	glia	astrocyte	419	2134756	699	393128	41	astrocyte	aso6	327.43788985720147	2134756	0.21770212770268038	#41B6C4	3	7	0.5545247930652013	2-aso6
4	aso6_02wk_ss_c1	aso6	2	glia	microglia	67	203074	9	22771	6	microglia	aso6	44.31881974058717	203074	0.3796720490806304	#41B6C4	6	4	0.3570830071149333	2-aso6
4	aso6_02wk_ss_c1	aso6	2	glia	oligodendrocyte	123	386488	26	58507	10	oligodendrocyte	aso6	67.27246382811369	386488	-0.11247719733073343	#41B6C4	4	6	0.21550821495931569	2-aso6
4	aso6_02wk_ss_c1	aso6	2	glia	OPC	66	325503	28	35322	6	OPC	aso6	86.02071255871682	325503	0.3146071885909	#41B6C4	5	5	0.5394709641066543	2-aso6
4	aso6_02wk_ss_c1	aso6	2	neuron	excitatory	5088	62788945	4612	9910484	835	excitatory	aso6	73.45242064506738	62788945	0.33810630552484894	#41B6C4	1	9	0.495777438111426	2-aso6
4	aso6_02wk_ss_c1	aso6	2	neuron	inhibitory	635	7025770	358	801588	99	inhibitory	aso6	50.95526895984355	7025770	0.2491870390662943	#41B6C4	2	8	0.5176513886989483	2-aso6
4	aso6_02wk_ss_c1	aso6	2	other	endothelial stalk	40	174910	13	19016	5	endothelial stalk	aso6	74.32393802527014	174910	-0.1174105891661678	#41B6C4	7	3	0.39567114559903405	2-aso6
4	aso6_02wk_ss_c1	aso6	2	other	fibroblast	58	281807	36	48655	1	fibroblast	aso6	127.74700415532617	281807	0.7228352162129653	#41B6C4	9	1	1.1992956876830105	2-aso6
4	aso6_02wk_ss_c1	aso6	2	other	pericyte	25	69198	2	10598	3	pericyte	aso6	28.902569438423075	69198	-0.23487213043686975	#41B6C4	8	2	0.3064454528972255	2-aso6
9	pbs0_02wk_ss_a2	pbs0	2	glia	astrocyte	429	2741619	1136	399897	30	astrocyte	_ctl	414.3537085204035	2741619	-0.3126823478871502	#A9A9A9	3	7	0.7314822325451429	2-aso6
9	pbs0_02wk_ss_a2	pbs0	2	glia	microglia	155	768952	78	59782	10	microglia	_ctl	101.43676068207118	768952	-0.2286299734641496	#A9A9A9	6	4	0.7956228806219734	2-aso6
9	pbs0_02wk_ss_a2	pbs0	2	glia	oligodendrocyte	183	691659	163	92876	16	oligodendrocyte	_ctl	235.665262795684	691659	-0.2501924417077863	#A9A9A9	4	6	0.7786509237387407	2-aso6
9	pbs0_02wk_ss_a2	pbs0	2	glia	OPC	86	550481	57	39600	10	OPC	_ctl	103.54580812053459	550481	-0.3767512765890643	#A9A9A9	5	5	0.6860866984998223	2-aso6
9	pbs0_02wk_ss_a2	pbs0	2	neuron	excitatory	3901	71026048	7480	7584718	1013	excitatory	_ctl	105.31347597996724	71026048	-0.3217067299218266	#A9A9A9	1	9	0.7249107537925612	2-aso6
9	pbs0_02wk_ss_a2	pbs0	2	neuron	inhibitory	550	8485922	636	698225	128	inhibitory	_ctl	74.9476603720845	8485922	-0.2586670924219503	#A9A9A9	2	8	0.7720800115513253	2-aso6
9	pbs0_02wk_ss_a2	pbs0	2	other	endothelial stalk	117	597614	119	45141	9	endothelial stalk	_ctl	199.12518783027173	597614	0.05215894056882288	#A9A9A9	7	3	1.053543179959013	2-aso6
9	pbs0_02wk_ss_a2	pbs0	2	other	fibroblast	8	29450	2	3475	1	fibroblast	_ctl	67.91171477079796	29450	-0.4668607713400309	#A9A9A9	9	1	0.6269673761635245	2-aso6
9	pbs0_02wk_ss_a2	pbs0	2	other	pericyte	51	126026	5	16198	2	pericyte	_ctl	39.67435291130402	126026	-0.5929345227067511	#A9A9A9	8	2	0.5527029831710212	2-aso6
12	aso6_02wk_ss_c2	aso6	2	glia	astrocyte	537	3326868	678	389926	44	astrocyte	aso6	203.79528132766313	3326868	-0.242109861516982	#41B6C4	3	7	0.35012825458874924	2-aso6
12	aso6_02wk_ss_c2	aso6	2	glia	microglia	265	1379039	47	113594	31	microglia	aso6	34.0817047233617	1379039	0.0609843779025351	#41B6C4	6	4	0.2596359860839488	2-aso6
12	aso6_02wk_ss_c2	aso6	2	glia	oligodendrocyte	465	1633940	108	174122	48	oligodendrocyte	aso6	66.09789833164008	1633940	-0.12797319081794115	#41B6C4	4	6	0.21219444247223299	2-aso6
12	aso6_02wk_ss_c2	aso6	2	glia	OPC	138	808823	55	51946	16	OPC	aso6	68.00004450912004	808823	0.03920724064185446	#41B6C4	5	5	0.4096032528797	2-aso6
12	aso6_02wk_ss_c2	aso6	2	neuron	excitatory	5259	94873849	4396	10329558	1113	excitatory	aso6	46.335212983716936	94873849	-0.15589656383213868	#41B6C4	1	9	0.3025129974064927	2-aso6
12	aso6_02wk_ss_c2	aso6	2	neuron	inhibitory	785	12498107	437	1013883	148	inhibitory	aso6	34.965295144296654	12498107	-0.14281301221656562	#41B6C4	2	8	0.3497791550036346	2-aso6
12	aso6_02wk_ss_c2	aso6	2	other	endothelial stalk	119	622764	49	48268	7	endothelial stalk	aso6	78.68149090185047	622764	-0.06566507986994684	#41B6C4	7	3	0.4166843310033123	2-aso6
12	aso6_02wk_ss_c2	aso6	2	other	fibroblast	36	179820	10	19655	1	fibroblast	aso6	55.61116672227784	179820	-0.2500107765553707	#41B6C4	9	1	0.45334061107176166	2-aso6
12	aso6_02wk_ss_c2	aso6	2	other	pericyte	69	170395	4	23442	2	pericyte	aso6	23.474867220282285	170395	-0.3785578412743388	#41B6C4	8	2	0.26543077201926524	2-aso6
16	pbs0_02wk_ss_a3	pbs0	2	glia	astrocyte	310	1268753	672	196468	16	astrocyte	_ctl	529.6539200301398	1268753	-0.12142577401462518	#A9A9A9	3	7	0.8856567896570823	2-aso6
16	pbs0_02wk_ss_a3	pbs0	2	glia	microglia	76	379934	43	44041	5	microglia	_ctl	113.17755189059153	379934	-0.13934780036268818	#A9A9A9	6	4	0.8699254154618378	2-aso6
16	pbs0_02wk_ss_a3	pbs0	2	glia	oligodendrocyte	149	355910	102	53517	5	oligodendrocyte	_ctl	286.58930628529686	355910	-0.0881692726825864	#A9A9A9	4	6	0.9156058765421333	2-aso6
16	pbs0_02wk_ss_a3	pbs0	2	glia	OPC	57	234043	37	18609	4	OPC	_ctl	158.0906072815679	234043	-0.0484427041527243	#A9A9A9	5	5	0.9527119241789822	2-aso6
16	pbs0_02wk_ss_a3	pbs0	2	neuron	excitatory	5720	63320907	7544	8999074	793	excitatory	_ctl	119.13916520494566	63320907	-0.23265951285647296	#A9A9A9	1	9	0.7924233375547839	2-aso6
16	pbs0_02wk_ss_a3	pbs0	2	neuron	inhibitory	814	7396148	693	751982	96	inhibitory	_ctl	93.69742195532052	7396148	-0.07320679650492493	#A9A9A9	2	8	0.9294086116988922	2-aso6
16	pbs0_02wk_ss_a3	pbs0	2	other	endothelial stalk	89	346628	51	33610	8	endothelial stalk	_ctl	147.13179546949468	346628	-0.22256930058931493	#A9A9A9	7	3	0.8004595325107264	2-aso6
16	pbs0_02wk_ss_a3	pbs0	2	other	fibroblast	30	109247	16	13640	3	fibroblast	_ctl	146.4571109504151	109247	0.1497579088880116	#A9A9A9	9	1	1.16155300702822	2-aso6
16	pbs0_02wk_ss_a3	pbs0	2	other	pericyte	40	99253	17	11032	3	pericyte	_ctl	171.27945754788269	99253	0.7573557984204053	#A9A9A9	8	2	2.132629655754648	2-aso6
18	aso6_02wk_ss_c3	aso6	2	glia	astrocyte	637	3325040	899	542521	40	astrocyte	aso6	270.3726872458677	3325040	0.00548350307157824	#41B6C4	3	7	0.4484929191970767	2-aso6
18	aso6_02wk_ss_c3	aso6	2	glia	microglia	295	962901	26	96118	9	microglia	aso6	27.001737457952583	962901	-0.15941934678296765	#41B6C4	6	4	0.20827865524897535	2-aso6
18	aso6_02wk_ss_c3	aso6	2	glia	oligodendrocyte	378	1121590	90	181669	26	oligodendrocyte	aso6	80.24322613432716	1121590	0.05864552747656877	#41B6C4	4	6	0.2557298858626309	2-aso6
18	aso6_02wk_ss_c3	aso6	2	glia	OPC	98	458419	23	43517	6	OPC	aso6	50.17244049657628	458419	-0.23324221592646413	#41B6C4	5	5	0.31191775856713244	2-aso6
18	aso6_02wk_ss_c3	aso6	2	neuron	excitatory	3786	52211970	2822	8331940	595	excitatory	aso6	54.04890870809893	52211970	-0.015373694782368018	#41B6C4	1	9	0.3481547664993076	2-aso6
18	aso6_02wk_ss_c3	aso6	2	neuron	inhibitory	600	7115888	257	824562	78	inhibitory	aso6	36.116363832595454	7115888	-0.1145941426894308	#41B6C4	2	8	0.359790111980947	2-aso6
18	aso6_02wk_ss_c3	aso6	2	other	endothelial stalk	80	275716	33	26162	6	endothelial stalk	aso6	119.68837499455962	275716	0.4212876117273433	#41B6C4	7	3	0.6780910878208235	2-aso6
18	aso6_02wk_ss_c3	aso6	2	other	fibroblast	193	825737	39	123091	11	fibroblast	aso6	47.23053466176277	825737	-0.3630345468069473	#41B6C4	9	1	0.40489184154081914	2-aso6
18	aso6_02wk_ss_c3	aso6	2	other	pericyte	44	107990	7	14654	0	pericyte	aso6	64.82081674229096	107990	0.715979388027624	#41B6C4	8	2	0.7930539802836624	2-aso6
19	aso6_02wk_ss_c4	aso6	2	glia	astrocyte	52	405853	112	56724	9	astrocyte	aso6	275.96198623639594	405853	0.02626943372884127	#41B6C4	3	7	0.4579128234973533	2-aso6
19	aso6_02wk_ss_c4	aso6	2	glia	microglia	21	88012	2	6752	3	microglia	aso6	22.724173976275964	88012	-0.2925825223454376	#41B6C4	6	4	0.182310940984234	2-aso6
19	aso6_02wk_ss_c4	aso6	2	glia	oligodendrocyte	23	94248	11	12395	2	oligodendrocyte	aso6	116.71335200746965	94248	0.539794373330277	#41B6C4	4	6	0.4137535885718543	2-aso6
19	aso6_02wk_ss_c4	aso6	2	glia	OPC	13	97483	5	8206	3	OPC	aso6	51.290994327216026	97483	-0.21614797358824572	#41B6C4	5	5	0.3172955903460683	2-aso6
19	aso6_02wk_ss_c4	aso6	2	neuron	excitatory	372	9363296	425	1109268	121	excitatory	aso6	45.38999941900801	9363296	-0.1731158225018604	#41B6C4	1	9	0.2973485395270063	2-aso6
19	aso6_02wk_ss_c4	aso6	2	neuron	inhibitory	45	985651	41	90226	6	inhibitory	aso6	41.59687353840254	985651	0.01976255548375493	#41B6C4	2	8	0.41152819579682165	2-aso6
19	aso6_02wk_ss_c4	aso6	2	other	endothelial stalk	10	64952	2	5680	2	endothelial stalk	aso6	30.791969454366303	64952	-0.6343484091235524	#41B6C4	7	3	0.23595606109339176	2-aso6
19	aso6_02wk_ss_c4	aso6	2	other	fibroblast	12	75254	6	8955	2	fibroblast	aso6	79.72998113057113	75254	0.0752629401212955	#41B6C4	9	1	0.6276090623494031	2-aso6
19	aso6_02wk_ss_c4	aso6	2	other	pericyte	1	544	0	4	0	pericyte	aso6	0	544	-1	#41B6C4	8	2	0.1425812342600385	2-aso6
25	pbs0_03wk_ss_13	pbs0	3	glia	astrocyte	863	2902945	1344	365881	34	astrocyte	_ctl	462.9781136053215	2902945	-0.06217475994210253	#A9A9A9	3	7	0.9397186472638733	3-aso6
25	pbs0_03wk_ss_13	pbs0	3	glia	microglia	106	266987	25	20897	4	microglia	_ctl	93.63751793158468	266987	-0.10483400704500372	#A9A9A9	6	4	0.9004739825185301	3-aso6
25	pbs0_03wk_ss_13	pbs0	3	glia	oligodendrocyte	926	2175715	506	267526	55	oligodendrocyte	_ctl	232.56722502717497	2175715	-0.026623556047018705	#A9A9A9	4	6	0.9737277264539649	3-aso6
25	pbs0_03wk_ss_13	pbs0	3	glia	OPC	157	514708	66	38836	10	OPC	_ctl	128.2280438617624	514708	-0.020484486718125444	#A9A9A9	5	5	0.9797238950895711	3-aso6
25	pbs0_03wk_ss_13	pbs0	3	neuron	excitatory	5930	61314448	8386	7131318	672	excitatory	_ctl	136.77037425175874	61314448	-0.04648772034255098	#A9A9A9	1	9	0.9545762823677568	3-aso6
25	pbs0_03wk_ss_13	pbs0	3	neuron	inhibitory	753	6805326	647	595444	81	inhibitory	_ctl	95.07259461192601	6805326	-0.07470221321591053	#A9A9A9	2	8	0.9280197972166302	3-aso6
25	pbs0_03wk_ss_13	pbs0	3	other	endothelial stalk	59	192053	54	16200	3	endothelial stalk	_ctl	281.172384706305	192053	0.3233250263972245	#A9A9A9	7	3	1.381714371574078	3-aso6
25	pbs0_03wk_ss_13	pbs0	3	other	fibroblast	1	1473	0	227	0	fibroblast	_ctl	0	1473	-1	#A9A9A9	9	1	0.36787944117144233	3-aso6
25	pbs0_03wk_ss_13	pbs0	3	other	pericyte	38	71039	4	9244	0	pericyte	_ctl	56.30709891749602	71039	-0.45644721773847724	#A9A9A9	8	2	0.6335304476808168	3-aso6
26	aso6_03wk_ss_41	aso6	3	glia	astrocyte	772	2744914	854	445598	13	astrocyte	aso6	311.12085843126596	2744914	0.007113878026004872	#41B6C4	3	7	0.6302335541393156	3-aso6
26	aso6_03wk_ss_41	aso6	3	glia	microglia	171	408052	31	31342	5	microglia	aso6	75.97070961544117	408052	0.3209163620425692	#41B6C4	6	4	0.7578735499859213	3-aso6
26	aso6_03wk_ss_41	aso6	3	glia	oligodendrocyte	301	624338	70	94468	11	oligodendrocyte	aso6	112.1187561865528	624338	-0.12719304559417569	#41B6C4	4	6	0.4734271458885274	3-aso6
26	aso6_03wk_ss_41	aso6	3	glia	OPC	181	612056	72	48365	6	OPC	aso6	117.63629471813037	612056	0.08152088795402734	#41B6C4	5	5	0.901444095571804	3-aso6
26	aso6_03wk_ss_41	aso6	3	neuron	excitatory	4934	53642993	4246	7251405	459	excitatory	aso6	79.15292869657739	53642993	-0.06382475708187596	#41B6C4	1	9	0.5530002808116218	3-aso6
26	aso6_03wk_ss_41	aso6	3	neuron	inhibitory	746	6458258	371	676061	52	inhibitory	aso6	57.44583136814912	6458258	-0.11227376007176486	#41B6C4	2	8	0.5629188145358993	3-aso6
26	aso6_03wk_ss_41	aso6	3	other	endothelial stalk	101	317992	40	26927	0	endothelial stalk	aso6	125.78932803340965	317992	-0.17139884162370292	#41B6C4	7	3	0.6019418676955335	3-aso6
26	aso6_03wk_ss_41	aso6	3	other	fibroblast	112	307397	42	37313	2	fibroblast	aso6	136.6311317286766	307397	0.027750585372109296	#41B6C4	9	1	1.1843288774367553	3-aso6
26	aso6_03wk_ss_41	aso6	3	other	pericyte	60	109751	9	14636	1	pericyte	aso6	82.00380862133375	109751	0.02129721198010872	#41B6C4	8	2	0.7917894482263343	3-aso6
27	pbs0_03wk_ss_61	pbs0	3	glia	astrocyte	772	2037961	918	298482	24	astrocyte	_ctl	450.4502294204845	2037961	-0.08755169601705008	#A9A9A9	3	7	0.9161715080087335	3-aso6
27	pbs0_03wk_ss_61	pbs0	3	glia	microglia	63	165735	20	15141	2	microglia	_ctl	120.67457085105741	165735	0.15363771302899387	#A9A9A9	6	4	1.1660683588711616	3-aso6
27	pbs0_03wk_ss_61	pbs0	3	glia	oligodendrocyte	509	963522	220	119725	22	oligodendrocyte	_ctl	228.32898470403373	963522	-0.044362097210224424	#A9A9A9	4	6	0.9566075098423781	3-aso6
27	pbs0_03wk_ss_61	pbs0	3	glia	OPC	151	395725	51	28608	2	OPC	_ctl	128.87737696632763	395725	-0.015524324884143882	#A9A9A9	5	5	0.9845955562876028	3-aso6
27	pbs0_03wk_ss_61	pbs0	3	neuron	excitatory	7991	60249939	8128	6824113	655	excitatory	_ctl	134.90470089936522	60249939	-0.059494502411175314	#A9A9A9	1	9	0.9422407136290086	3-aso6
27	pbs0_03wk_ss_61	pbs0	3	neuron	inhibitory	990	6651458	648	613392	78	inhibitory	_ctl	97.4222493775049	6651458	-0.05183410529089505	#A9A9A9	2	8	0.9494863685430875	3-aso6
27	pbs0_03wk_ss_61	pbs0	3	other	endothelial stalk	84	274077	45	22829	2	endothelial stalk	_ctl	164.1874363773684	274077	-0.2272593064033527	#A9A9A9	7	3	0.7967141624184126	3-aso6
27	pbs0_03wk_ss_61	pbs0	3	other	fibroblast	6	10828	1	1305	0	fibroblast	_ctl	92.35315847801995	10828	-0.1997785053021552	#A9A9A9	9	1	0.8189121176836589	3-aso6
27	pbs0_03wk_ss_61	pbs0	3	other	pericyte	48	64072	12	9377	2	pericyte	_ctl	187.28929953801972	64072	0.8079713181612699	#A9A9A9	8	2	2.2433523191311937	3-aso6
28	pbs0_03wk_ss_62	pbs0	3	glia	astrocyte	720	2071567	928	275880	12	astrocyte	_ctl	447.9700632419806	2071567	-0.09257561048165877	#A9A9A9	3	7	0.9115802833343754	3-aso6
28	pbs0_03wk_ss_62	pbs0	3	glia	microglia	107	237593	25	19072	3	microglia	_ctl	105.22195519228261	237593	0.005912139503586139	#A9A9A9	6	4	1.0059296506928637	3-aso6
28	pbs0_03wk_ss_62	pbs0	3	glia	oligodendrocyte	637	1274326	348	146270	24	oligodendrocyte	_ctl	273.0855369819026	1274326	0.14295997147222722	#A9A9A9	4	6	1.1536836204848906	3-aso6
28	pbs0_03wk_ss_62	pbs0	3	glia	OPC	141	383397	60	27663	7	OPC	_ctl	156.49574722806906	383397	0.19544841795909057	#A9A9A9	5	5	1.2158560759667745	3-aso6
28	pbs0_03wk_ss_62	pbs0	3	neuron	excitatory	5984	49795129	7283	5905451	484	excitatory	_ctl	146.2592857225051	49795129	0.019665448115442234	#A9A9A9	1	9	1.019860086832454	3-aso6
28	pbs0_03wk_ss_62	pbs0	3	neuron	inhibitory	698	5379931	552	514709	40	inhibitory	_ctl	102.60354640236092	5379931	-0.0014069270978540134	#A9A9A9	2	8	0.998594062160083	3-aso6
28	pbs0_03wk_ss_62	pbs0	3	other	endothelial stalk	100	288788	56	23862	5	endothelial stalk	_ctl	193.91387453772316	288788	-0.0873531786933476	#A9A9A9	7	3	0.9163534019785106	3-aso6
28	pbs0_03wk_ss_62	pbs0	3	other	fibroblast	27	63014	8	8464	1	fibroblast	_ctl	126.9559145586695	63014	0.10004739830364807	#A9A9A9	9	1	1.1052233025438634	3-aso6
28	pbs0_03wk_ss_62	pbs0	3	other	pericyte	47	77577	7	9713	0	pericyte	_ctl	90.23292986323266	77577	-0.12894890659108268	#A9A9A9	8	2	0.8790188764691488	3-aso6
29	aso6_03wk_ss_65	aso6	3	glia	astrocyte	699	1531406	429	187619	14	astrocyte	aso6	280.1347258662954	1531406	-0.09318979267574569	#41B6C4	3	7	0.5700857572569351	3-aso6
29	aso6_03wk_ss_65	aso6	3	glia	microglia	118	185354	10	13144	3	microglia	aso6	53.95081843391564	185354	-0.06194743769429682	#41B6C4	6	4	0.5167983456855174	3-aso6
29	aso6_03wk_ss_65	aso6	3	glia	oligodendrocyte	517	716926	92	73604	14	oligodendrocyte	aso6	128.3256570413125	716926	-0.001027752145293872	#41B6C4	4	6	0.5370887394758417	3-aso6
29	aso6_03wk_ss_65	aso6	3	glia	OPC	147	297405	28	20109	2	OPC	aso6	94.1477110337755	297405	-0.13442771824744643	#41B6C4	5	5	0.7263626600445581	3-aso6
29	aso6_03wk_ss_65	aso6	3	neuron	excitatory	7045	42021375	2849	4743731	470	excitatory	aso6	67.79882857236348	42021375	-0.1981145125835235	#41B6C4	1	9	0.4835084317932714	3-aso6
29	aso6_03wk_ss_65	aso6	3	neuron	inhibitory	899	4975806	292	422917	70	inhibitory	aso6	58.68395994538372	4975806	-0.09314061846272008	#41B6C4	2	8	0.5737929160630596	3-aso6
29	aso6_03wk_ss_65	aso6	3	other	endothelial stalk	100	193460	31	14460	1	endothelial stalk	aso6	160.23984286157346	193460	0.055534054350545356	#41B6C4	7	3	0.755283950053936	3-aso6
29	aso6_03wk_ss_65	aso6	3	other	fibroblast	28	52223	5	5535	0	fibroblast	aso6	95.74325488769317	52223	-0.2798113796520279	#41B6C4	9	1	0.8707627746132657	3-aso6
29	aso6_03wk_ss_65	aso6	3	other	pericyte	73	79770	6	10004	1	pericyte	aso6	75.21624670928921	79770	-0.06323688678259322	#41B6C4	8	2	0.7276072490165296	3-aso6
